order_id,customer_name,email,product,region,revenue,units_sold,sale_date,discount_pct,sales_rep
1658,Client 657,client657@example.com,Product_C,East,153.12,48,2025-08-08,29.7,Diana
1659,Client 658,,Product_B,North,602.99,1,2025-08-08,1.3,Carlos
1660,Client 659,client659@example.com,Product_C,East,1515.5,31,2025-08-08,7.0,Ethan
1661,,client660@example.com,Product_B,West,618.73,42,2025-08-09,11.9,Carlos
1662,Client 661,client661@example.com,Product_C,North,294.3,34,2025-08-09,13.5,Bob
1663,Client 662,client662@example.com,Product_A,South,92.56,46,2025-08-09,27.6,Bob
1664,Client 663,client663@example.com,Product_A,North,309.03,40,2025-08-10,16.8,Carlos
1665,Client 664,client664@example.com,Product_D,South,466.68,6,2025-08-10,1.4,Ethan
1666,Client 665,,Product_A,North,200.95,28,2025-08-10,12.2,Ethan
1667,Client 666,client666@example.com,Product_A,,356.94,3,2025-08-11,12.5,Alice
1668,Client 667,client667@example.com,Product_B,South,69.75,31,2025-08-11,29.0,Ethan
1669,Client 668,client668@example.com,Product_A,West,300.91,16,2025-08-11,18.0,Diana
1670,Client 669,client669@example.com,Product_B,North,47.58,17,2025-08-12,19.1,Carlos
1671,Client 670,client670@example.com,Product_B,West,25.17,44,2025-08-12,21.4,Bob
1672,Client 671,client671@example.com,Product_B,West,973.29,27,2025-08-12,23.1,Ethan
1673,Client 672,,Product_C,East,114.76,24,2025-08-13,19.1,Bob
1674,Client 673,client673@example.com,Product_B,,428.02,20,2025-08-13,7.1,Alice
1675,Client 674,client674@example.com,Product_C,North,80.66,32,2025-08-13,26.2,Carlos
1676,Client 675,client675@example.com,Product_B,South,152.26,35,2025-08-14,22.0,Ethan
1677,Client 676,client676@example.com,Product_C,East,224.19,13,2025-08-14,22.3,Bob
1678,Client 677,client677@example.com,Product_D,East,77.55,48,2025-08-14,29.9,Ethan
1679,Client 678,client678@example.com,Product_D,West,23.53,43,2025-08-15,24.1,Alice
1680,Client 679,,Product_C,North,1048.44,20,2025-08-15,24.9,Bob
1681,,client680@example.com,Product_D,North,5.95,48,2025-08-15,28.5,Bob
1682,Client 681,client681@example.com,Product_A,North,31.64,2,2025-08-16,4.5,Carlos
1683,Client 682,client682@example.com,Product_B,West,817.56,4,2025-08-16,14.9,Carlos
1684,Client 683,client683@example.com,Product_C,,165.65,27,2025-08-16,17.4,Bob
1685,Client 684,client684@example.com,Product_D,East,641.54,25,2025-08-17,9.9,Carlos
1686,Client 685,client685@example.com,Product_D,South,79.04,4,2025-08-17,25.2,Bob
1687,Client 686,,Product_A,East,135.43,32,2025-08-17,22.9,Diana
1688,Client 687,client687@example.com,Product_B,East,425.22,17,2025-08-18,21.6,Ethan
1689,Client 688,client688@example.com,Product_A,North,2238.65,1,2025-08-18,29.9,Diana
1690,Client 689,client689@example.com,Product_C,East,38.14,33,2025-08-18,7.8,Diana
1691,Client 690,client690@example.com,Product_D,South,255.88,30,2025-08-19,22.1,Ethan
1692,Client 691,client691@example.com,Product_D,South,22.02,5,2025-08-19,16.5,Bob
1693,Client 692,client692@example.com,Product_D,North,111.09,12,2025-08-19,9.4,Bob
1694,Client 693,,Product_A,West,1190.12,38,2025-08-20,4.8,Carlos
1695,Client 694,client694@example.com,Product_A,West,50.72,32,2025-08-20,26.9,Alice
1696,Client 695,client695@example.com,Product_B,East,971.95,38,2025-08-20,17.9,Bob
1697,Client 696,client696@example.com,Product_C,East,97.89,17,2025-08-21,24.7,Ethan
1698,Client 697,client697@example.com,Product_B,South,989.47,45,2025-08-21,16.4,Alice
1699,Client 698,client698@example.com,Product_B,East,386.12,40,2025-08-21,6.6,Ethan
1700,Client 699,client699@example.com,Product_D,South,1052.71,32,2025-08-22,10.1,Ethan
1701,,,Product_A,West,82.26,24,2025-08-22,11.4,Ethan
1702,Client 701,client701@example.com,Product_C,South,717.82,12,2025-08-22,29.2,Alice
1703,Client 702,client702@example.com,Product_B,East,570.81,47,2025-08-23,0.2,Diana
1704,Client 703,client703@example.com,Product_C,East,391.46,31,2025-08-23,29.6,Ethan
1705,Client 704,client704@example.com,Product_D,East,831.91,19,2025-08-23,29.4,Carlos
1706,Client 705,client705@example.com,Product_B,West,522.45,29,2025-08-24,29.9,Bob
1707,Client 706,client706@example.com,Product_A,South,1047.98,21,2025-08-24,14.3,Bob
1708,Client 707,,Product_B,West,239.88,26,2025-08-24,28.9,Bob
1709,Client 708,client708@example.com,Product_D,South,445.71,28,2025-08-25,11.9,Alice
1710,Client 709,client709@example.com,Product_B,,1022.43,17,2025-08-25,0.8,Carlos
1711,Client 710,client710@example.com,Product_D,West,120.92,9,2025-08-25,6.7,Carlos
1712,Client 711,client711@example.com,Product_B,North,332.51,21,2025-08-26,28.4,Carlos
1713,Client 712,client712@example.com,Product_C,West,1618.8,34,2025-08-26,0.4,Carlos
1714,Client 713,client713@example.com,Product_A,East,320.85,11,2025-08-26,16.4,Carlos
1715,Client 714,,Product_D,,145.73,20,2025-08-27,2.3,Diana
1716,Client 715,client715@example.com,Product_C,East,216.22,49,2025-08-27,8.6,Carlos
1717,Client 716,client716@example.com,Product_D,North,1081.78,47,2025-08-27,2.6,Carlos
1718,Client 717,client717@example.com,Product_B,South,1549.25,39,2025-08-28,25.8,Alice
1719,Client 718,client718@example.com,Product_D,South,1498.94,16,2025-08-28,17.7,Alice
1720,Client 719,client719@example.com,Product_D,West,600.23,29,2025-08-28,27.1,Carlos
1721,,client720@example.com,Product_A,East,356.27,1,2025-08-29,20.7,Diana
1722,Client 721,,Product_C,South,100.87,18,2025-08-29,29.1,Carlos
1723,Client 722,client722@example.com,Product_B,East,65.75,22,2025-08-29,15.3,Carlos
1724,Client 723,client723@example.com,Product_A,East,30.81,8,2025-08-30,19.2,Carlos
1725,Client 724,client724@example.com,Product_D,North,8.94,7,2025-08-30,17.3,Ethan
1726,Client 725,client725@example.com,Product_A,North,1052.35,25,2025-08-30,14.5,Diana
1727,Client 726,client726@example.com,Product_D,South,827.97,30,2025-08-31,25.4,Bob
1728,Client 727,client727@example.com,Product_B,North,419.46,34,2025-08-31,19.3,Carlos
1729,Client 728,,Product_D,North,3331.72,44,2025-08-31,24.0,Bob
1730,Client 729,client729@example.com,Product_A,North,1529.36,48,2025-09-01,23.6,Diana
1731,Client 730,client730@example.com,Product_A,West,532.26,41,2025-09-01,5.7,Carlos
1732,Client 731,client731@example.com,Product_D,North,312.35,11,2025-09-01,19.5,Bob
1733,Client 732,client732@example.com,Product_C,North,82.54,15,2025-09-02,6.0,Bob
1734,Client 733,client733@example.com,Product_A,North,362.42,35,2025-09-02,17.5,Diana
1735,Client 734,client734@example.com,Product_C,South,85.84,23,2025-09-02,20.3,Carlos
1736,Client 735,,Product_C,South,254.12,45,2025-09-03,29.9,Ethan
1737,Client 736,client736@example.com,Product_C,North,1429.27,21,2025-09-03,0.9,Diana
1738,Client 737,client737@example.com,Product_C,East,209.26,28,2025-09-03,2.7,Ethan
1739,Client 738,client738@example.com,Product_A,East,82.9,13,2025-09-04,2.3,Carlos
1740,Client 739,client739@example.com,Product_A,South,436.61,34,2025-09-04,12.0,Bob
1741,,client740@example.com,Product_C,East,461.11,38,2025-09-04,24.6,Diana
1742,Client 741,client741@example.com,Product_A,South,107.71,6,2025-09-05,25.3,Diana
1743,Client 742,,Product_C,North,109.44,44,2025-09-05,22.1,Diana
1744,Client 743,client743@example.com,Product_C,East,2280.57,4,2025-09-05,26.9,Alice
1745,Client 744,client744@example.com,Product_C,West,139.38,5,2025-09-06,9.7,Carlos
1746,Client 745,client745@example.com,Product_D,East,910.67,40,2025-09-06,2.6,Alice
1747,Client 746,client746@example.com,Product_B,South,317.74,6,2025-09-06,1.7,Diana
1748,Client 747,client747@example.com,Product_A,,285.46,21,2025-09-07,25.6,Diana
1749,Client 748,client748@example.com,Product_A,South,174.75,28,2025-09-07,21.9,Ethan
1750,Client 749,,Product_C,North,743.22,3,2025-09-07,21.0,Alice
1751,Client 750,client750@example.com,Product_D,South,1062.89,23,2025-09-08,10.2,Bob
1752,Client 751,client751@example.com,Product_D,East,151.31,8,2025-09-08,11.4,Carlos
1753,Client 752,client752@example.com,Product_A,West,49.96,19,2025-09-08,28.7,Bob
1754,Client 753,client753@example.com,Product_C,South,73.62,11,2025-09-09,1.9,Bob
1755,Client 754,client754@example.com,Product_A,North,787.04,10,2025-09-09,23.2,Carlos
1756,Client 755,client755@example.com,Product_C,East,286.2,28,2025-09-09,9.3,Diana
1757,Client 756,,Product_C,,70.73,20,2025-09-10,1.2,Ethan
1758,Client 757,client757@example.com,Product_B,North,207.98,44,2025-09-10,22.3,Diana
1759,Client 758,client758@example.com,Product_C,West,361.02,28,2025-09-10,9.9,Diana
1760,Client 759,client759@example.com,Product_B,South,955.45,29,2025-09-11,21.7,Alice
1761,,client760@example.com,Product_A,West,513.25,8,2025-09-11,21.2,Bob
1762,Client 761,client761@example.com,Product_A,South,96.81,19,2025-09-11,16.0,Bob
1763,Client 762,client762@example.com,Product_D,South,86.41,48,2025-09-12,23.3,Bob
1764,Client 763,,Product_B,East,265.8,21,2025-09-12,17.4,Ethan
1765,Client 764,client764@example.com,Product_A,,39.09,18,2025-09-12,8.6,Ethan
1766,Client 765,client765@example.com,Product_B,South,704.43,9,2025-09-13,22.0,Ethan
1767,Client 766,client766@example.com,Product_A,South,256.63,4,2025-09-13,17.7,Carlos
1768,Client 767,client767@example.com,Product_B,North,210.05,41,2025-09-13,0.4,Ethan
1769,Client 768,client768@example.com,Product_B,North,355.77,25,2025-09-14,27.0,Alice
1770,Client 769,client769@example.com,Product_C,West,617.14,34,2025-09-14,16.4,Alice
1771,Client 770,,Product_A,North,421.23,9,2025-09-14,26.1,Diana
1772,Client 771,client771@example.com,Product_D,West,810.76,9,2025-09-15,26.5,Diana
1773,Client 772,client772@example.com,Product_C,South,496.27,18,2025-09-15,13.3,Diana
1774,Client 773,client773@example.com,Product_D,,775.51,11,2025-09-15,15.2,Diana
1775,Client 774,client774@example.com,Product_B,North,596.65,13,2025-09-16,12.5,Alice
1776,Client 775,client775@example.com,Product_C,North,107.29,38,2025-09-16,13.5,Diana
1777,Client 776,client776@example.com,Product_B,North,26.89,9,2025-09-16,26.9,Alice
1778,Client 777,,Product_A,West,0.01,16,2025-09-17,23.6,Ethan
1779,Client 778,client778@example.com,Product_A,South,1456.21,4,2025-09-17,3.8,Ethan
1780,Client 779,client779@example.com,Product_D,North,649.02,34,2025-09-17,18.3,Carlos
1781,,client780@example.com,Product_A,West,644.05,7,2025-09-18,29.9,Diana
1782,Client 781,client781@example.com,Product_D,West,157.46,15,2025-09-18,17.9,Ethan
1783,Client 782,client782@example.com,Product_B,West,390.93,38,2025-09-18,23.6,Ethan
1784,Client 783,client783@example.com,Product_C,North,2429.36,11,2025-09-19,23.1,Bob
1785,Client 784,,Product_A,South,969.47,32,2025-09-19,10.5,Bob
1786,Client 785,client785@example.com,Product_B,East,181.49,27,2025-09-19,11.2,Alice
1787,Client 786,client786@example.com,Product_C,South,179.09,30,2025-09-20,21.7,Carlos
1788,Client 787,client787@example.com,Product_B,North,330.41,17,2025-09-20,15.0,Bob
1789,Client 788,client788@example.com,Product_D,North,259.26,36,2025-09-20,17.1,Carlos
1790,Client 789,client789@example.com,Product_B,,231.93,19,2025-09-21,21.4,Ethan
1791,Client 790,client790@example.com,Product_D,North,493.05,7,2025-09-21,23.3,Alice
1792,Client 791,,Product_D,East,5.78,43,2025-09-21,8.1,Carlos
1793,Client 792,client792@example.com,Product_A,South,720.56,45,2025-09-22,4.4,Bob
1794,Client 793,client793@example.com,Product_D,East,673.64,21,2025-09-22,8.8,Ethan
1795,Client 794,client794@example.com,Product_D,East,886.94,28,2025-09-22,15.2,Diana
1796,Client 795,client795@example.com,Product_B,South,920.84,3,2025-09-23,10.3,Ethan
1797,Client 796,client796@example.com,Product_D,South,417.82,14,2025-09-23,17.1,Bob
1798,Client 797,client797@example.com,Product_D,West,757.23,2,2025-09-23,1.6,Bob
1799,Client 798,,Product_B,South,339.03,29,2025-09-24,15.3,Diana
1800,Client 799,client799@example.com,Product_C,West,1513.4,18,2025-09-24,11.0,Ethan
1801,,client800@example.com,Product_A,East,105.79,37,2025-09-24,16.0,Carlos
1802,Client 801,client801@example.com,Product_B,East,1236.2,45,2025-09-25,12.7,Carlos
1803,Client 802,client802@example.com,Product_D,South,149.56,45,2025-09-25,8.5,Ethan
1804,Client 803,client803@example.com,Product_B,North,54.2,24,2025-09-25,27.1,Carlos
1805,Client 804,client804@example.com,Product_C,East,289.11,46,2025-09-26,5.5,Ethan
1806,Client 805,,Product_B,North,477.15,12,2025-09-26,20.4,Ethan
1807,Client 806,client806@example.com,Product_B,,131.33,45,2025-09-26,27.7,Bob
1808,Client 807,client807@example.com,Product_B,,405.74,32,2025-09-27,16.2,Alice
1809,Client 808,client808@example.com,Product_B,North,824.85,18,2025-09-27,26.3,Bob
1810,Client 809,client809@example.com,Product_D,North,148.59,13,2025-09-27,3.7,Carlos
1811,Client 810,client810@example.com,Product_B,South,434.13,4,2025-09-28,14.8,Alice
1812,Client 811,client811@example.com,Product_C,,207.24,23,2025-09-28,13.7,Ethan
1813,Client 812,,Product_B,South,377.27,10,2025-09-28,0.2,Carlos
1814,Client 813,client813@example.com,Product_B,South,549.68,5,2025-09-29,13.3,Diana
1815,Client 814,client814@example.com,Product_D,East,215.72,40,2025-09-29,11.1,Carlos
1816,Client 815,client815@example.com,Product_D,North,2599.95,14,2025-09-29,20.1,Alice
1817,Client 816,client816@example.com,Product_B,South,414.8,34,2025-09-30,28.1,Alice
1818,Client 817,client817@example.com,Product_D,North,869.95,28,2025-09-30,2.6,Ethan
1819,Client 818,client818@example.com,Product_D,East,645.74,8,2025-09-30,9.8,Diana
1820,Client 819,,Product_B,North,958.0,16,2025-10-01,13.3,Ethan
1821,,client820@example.com,Product_D,South,95.46,31,2025-10-01,13.7,Diana
1822,Client 821,client821@example.com,Product_A,West,125.87,7,2025-10-01,23.2,Diana
1823,Client 822,client822@example.com,Product_A,South,334.14,3,2025-10-02,13.3,Ethan
1824,Client 823,client823@example.com,Product_A,East,956.38,29,2025-10-02,0.8,Carlos
1825,Client 824,client824@example.com,Product_D,North,110.08,36,2025-10-02,21.3,Bob
1826,Client 825,client825@example.com,Product_A,South,1771.37,39,2025-10-03,26.5,Diana
1827,Client 826,,Product_C,North,68.25,4,2025-10-03,15.4,Alice
1828,Client 827,client827@example.com,Product_A,East,96.23,9,2025-10-03,17.4,Ethan
1829,Client 828,client828@example.com,Product_C,North,91.5,17,2025-10-04,4.9,Carlos
1830,Client 829,client829@example.com,Product_D,North,440.95,49,2025-10-04,6.6,Diana
1831,Client 830,client830@example.com,Product_A,North,1247.73,20,2025-10-04,7.1,Carlos
1832,Client 831,client831@example.com,Product_C,South,147.26,14,2025-10-05,12.9,Ethan
1833,Client 832,client832@example.com,Product_D,South,402.64,46,2025-10-05,27.8,Alice
1834,Client 833,,Product_A,East,96.65,29,2025-10-05,15.7,Diana
1835,Client 834,client834@example.com,Product_B,North,498.66,13,2025-10-06,5.8,Diana
1836,Client 835,client835@example.com,Product_A,East,65.76,36,2025-10-06,8.0,Carlos
1837,Client 836,client836@example.com,Product_A,South,337.96,45,2025-10-06,11.5,Ethan
1838,Client 837,client837@example.com,Product_A,South,532.37,17,2025-10-07,18.7,Bob
1839,Client 838,client838@example.com,Product_B,West,432.71,47,2025-10-07,13.2,Diana
1840,Client 839,client839@example.com,Product_C,South,75.41,43,2025-10-07,11.8,Alice
1841,,,Product_C,North,87.99,4,2025-10-08,16.9,Diana
1842,Client 841,client841@example.com,Product_B,East,556.44,20,2025-10-08,7.3,Diana
1843,Client 842,client842@example.com,Product_A,,827.5,11,2025-10-08,2.4,Bob
1844,Client 843,client843@example.com,Product_A,South,1193.39,42,2025-10-09,0.7,Bob
1845,Client 844,client844@example.com,Product_A,West,839.96,22,2025-10-09,7.5,Ethan
1846,Client 845,client845@example.com,Product_C,West,1823.37,45,2025-10-09,2.7,Diana
1847,Client 846,client846@example.com,Product_C,South,262.34,8,2025-10-10,10.1,Diana
1848,Client 847,,Product_B,East,201.11,28,2025-10-10,23.2,Carlos
1849,Client 848,client848@example.com,Product_D,South,14.29,45,2025-10-10,21.5,Carlos
1850,Client 849,client849@example.com,Product_B,South,298.82,41,2025-10-11,18.3,Alice
1851,Client 850,client850@example.com,Product_C,South,526.87,30,2025-10-11,25.6,Alice
1852,Client 851,client851@example.com,Product_A,East,844.81,33,2025-10-11,8.5,Carlos
1853,Client 852,client852@example.com,Product_A,South,155.62,33,2025-10-12,26.6,Alice
1854,Client 853,client853@example.com,Product_A,North,360.35,47,2025-10-12,12.0,Diana
1855,Client 854,,Product_A,West,542.37,36,2025-10-12,12.0,Bob
1856,Client 855,client855@example.com,Product_D,East,401.04,27,2025-10-13,12.2,Diana
1857,Client 856,client856@example.com,Product_B,,160.12,20,2025-10-13,2.9,Carlos
1858,Client 857,client857@example.com,Product_B,South,795.51,33,2025-10-13,29.3,Ethan
1859,Client 858,client858@example.com,Product_C,North,95.19,25,2025-10-14,4.2,Ethan
1860,Client 859,client859@example.com,Product_B,North,1176.83,44,2025-10-14,10.2,Carlos
1861,,client860@example.com,Product_D,West,1524.53,43,2025-10-14,9.6,Diana
1862,Client 861,,Product_D,North,227.52,19,2025-10-15,2.2,Alice
1863,Client 862,client862@example.com,Product_D,,235.95,47,2025-10-15,4.6,Alice
1864,Client 863,client863@example.com,Product_A,North,679.88,21,2025-10-15,1.3,Ethan
1865,Client 864,client864@example.com,Product_C,West,304.67,42,2025-10-16,8.8,Carlos
1866,Client 865,client865@example.com,Product_D,West,14.51,33,2025-10-16,26.0,Carlos
1867,Client 866,client866@example.com,Product_B,West,1262.09,3,2025-10-16,10.2,Bob
1868,Client 867,client867@example.com,Product_B,North,281.72,14,2025-10-17,3.7,Ethan
1869,Client 868,,Product_B,East,113.76,15,2025-10-17,19.4,Carlos
1870,Client 869,client869@example.com,Product_D,North,405.59,33,2025-10-17,29.9,Bob
1871,Client 870,client870@example.com,Product_D,North,123.53,42,2025-10-18,7.0,Alice
1872,Client 871,client871@example.com,Product_B,South,115.35,22,2025-10-18,8.4,Ethan
1873,Client 872,client872@example.com,Product_D,East,394.53,1,2025-10-18,29.2,Ethan
1874,Client 873,client873@example.com,Product_B,North,248.0,31,2025-10-19,5.4,Carlos
1875,Client 874,client874@example.com,Product_A,,425.48,47,2025-10-19,15.3,Carlos
1876,Client 875,,Product_D,North,2876.29,35,2025-10-19,7.2,Diana
1877,Client 876,client876@example.com,Product_A,South,979.56,20,2025-10-20,28.0,Alice
1878,Client 877,client877@example.com,Product_A,North,3.85,32,2025-10-20,29.4,Alice
1879,Client 878,client878@example.com,Product_D,West,25.94,12,2025-10-20,24.4,Bob
1880,Client 879,client879@example.com,Product_B,North,470.91,16,2025-10-21,9.4,Bob
1881,,client880@example.com,Product_C,West,492.09,8,2025-10-21,12.1,Diana
1882,Client 881,client881@example.com,Product_A,South,1052.65,14,2025-10-21,7.3,Alice
1883,Client 882,,Product_D,,495.85,18,2025-10-22,26.7,Bob
1884,Client 883,client883@example.com,Product_A,North,129.2,30,2025-10-22,27.4,Alice
1885,Client 884,client884@example.com,Product_B,South,316.04,33,2025-10-22,12.6,Alice
1886,Client 885,client885@example.com,Product_D,East,827.7,34,2025-10-23,19.7,Bob
1887,Client 886,client886@example.com,Product_C,West,1280.84,44,2025-10-23,5.0,Carlos
1888,Client 887,client887@example.com,Product_D,South,135.19,49,2025-10-23,13.0,Carlos
1889,Client 888,client888@example.com,Product_A,West,387.83,34,2025-10-24,18.9,Bob
1890,Client 889,,Product_D,North,86.54,49,2025-10-24,11.6,Diana
1891,Client 890,client890@example.com,Product_D,East,343.58,7,2025-10-24,10.7,Ethan
1892,Client 891,client891@example.com,Product_A,South,47.22,6,2025-10-25,0.0,Alice
1893,Client 892,client892@example.com,Product_C,North,1421.32,6,2025-10-25,24.1,Ethan
1894,Client 893,client893@example.com,Product_B,South,508.13,22,2025-10-25,26.7,Bob
1895,Client 894,client894@example.com,Product_D,West,962.82,8,2025-10-26,29.1,Alice
1896,Client 895,client895@example.com,Product_C,,3187.15,37,2025-10-26,21.6,Ethan
1897,Client 896,,Product_B,South,100.85,15,2025-10-26,16.5,Carlos
1898,Client 897,client897@example.com,Product_A,West,592.32,26,2025-10-27,8.1,Diana
1899,Client 898,client898@example.com,Product_C,South,1090.12,39,2025-10-27,30.0,Ethan
1900,Client 899,client899@example.com,Product_C,East,428.94,3,2025-10-27,17.7,Diana
1901,,client900@example.com,Product_D,North,510.4,10,2025-10-28,20.4,Carlos
1902,Client 901,client901@example.com,Product_A,East,261.85,3,2025-10-28,20.5,Ethan
1903,Client 902,client902@example.com,Product_D,North,561.6,30,2025-10-28,25.4,Bob
1904,Client 903,,Product_A,North,251.74,46,2025-10-29,0.3,Alice
1905,Client 904,client904@example.com,Product_B,East,323.72,22,2025-10-29,6.6,Carlos
1906,Client 905,client905@example.com,Product_D,West,54.3,3,2025-10-29,20.0,Diana
1907,Client 906,client906@example.com,Product_A,East,3.92,1,2025-10-30,26.9,Diana
1908,Client 907,client907@example.com,Product_A,,28.37,33,2025-10-30,20.6,Carlos
1909,Client 908,client908@example.com,Product_C,West,106.92,19,2025-10-30,12.4,Bob
1910,Client 909,client909@example.com,Product_D,North,304.96,36,2025-10-31,10.8,Bob
1911,Client 910,,Product_D,South,10.61,34,2025-10-31,22.1,Diana
1912,Client 911,client911@example.com,Product_B,East,84.76,31,2025-10-31,22.2,Carlos
1913,Client 912,client912@example.com,Product_A,,760.36,43,2025-11-01,18.2,Carlos
1914,Client 913,client913@example.com,Product_C,,718.09,24,2025-11-01,8.7,Alice
1915,Client 914,client914@example.com,Product_A,West,779.68,12,2025-11-01,27.8,Diana
1916,Client 915,client915@example.com,Product_A,East,1272.59,13,2025-11-02,16.6,Bob
1917,Client 916,client916@example.com,Product_A,West,63.39,16,2025-11-02,23.7,Ethan
1918,Client 917,,Product_D,North,89.05,16,2025-11-02,6.4,Bob
1919,Client 918,client918@example.com,Product_A,North,202.9,20,2025-11-03,10.3,Bob
1920,Client 919,client919@example.com,Product_B,East,1233.38,41,2025-11-03,26.2,Ethan
1921,,client920@example.com,Product_C,West,746.89,48,2025-11-03,1.5,Diana
1922,Client 921,client921@example.com,Product_C,,195.87,27,2025-11-04,15.4,Alice
1923,Client 922,client922@example.com,Product_A,South,45.86,39,2025-11-04,14.5,Bob
1924,Client 923,client923@example.com,Product_C,West,479.05,13,2025-11-04,22.5,Bob
1925,Client 924,,Product_A,West,148.41,4,2025-11-05,8.5,Diana
1926,Client 925,client925@example.com,Product_D,East,378.74,32,2025-11-05,6.6,Diana
1927,Client 926,client926@example.com,Product_C,South,1421.96,45,2025-11-05,27.8,Carlos
1928,Client 927,client927@example.com,Product_D,East,425.04,40,2025-11-06,17.2,Diana
1929,Client 928,client928@example.com,Product_D,East,1287.42,34,2025-11-06,3.1,Diana
1930,Client 929,client929@example.com,Product_B,East,249.65,39,2025-11-06,5.8,Bob
1931,Client 930,client930@example.com,Product_B,East,501.68,43,2025-11-07,30.0,Alice
1932,Client 931,,Product_C,West,1121.64,17,2025-11-07,5.9,Bob
1933,Client 932,client932@example.com,Product_A,North,443.35,24,2025-11-07,18.3,Diana
1934,Client 933,client933@example.com,Product_A,South,477.12,29,2025-11-08,12.6,Carlos
1935,Client 934,client934@example.com,Product_A,East,629.93,46,2025-11-08,26.6,Alice
1936,Client 935,client935@example.com,Product_A,North,1068.99,28,2025-11-08,22.7,Carlos
1937,Client 936,client936@example.com,Product_B,,46.16,45,2025-11-09,17.9,Ethan
1938,Client 937,client937@example.com,Product_A,North,205.38,47,2025-11-09,0.3,Carlos
1939,Client 938,,Product_A,South,253.49,22,2025-11-09,26.4,Carlos
1940,Client 939,client939@example.com,Product_D,West,1202.36,28,2025-11-10,13.3,Diana
1941,,client940@example.com,Product_A,North,1561.87,25,2025-11-10,27.9,Diana
1942,Client 941,client941@example.com,Product_A,West,64.13,41,2025-11-10,14.9,Diana
1943,Client 942,client942@example.com,Product_B,East,63.41,3,2025-11-11,20.8,Diana
1944,Client 943,client943@example.com,Product_C,North,1365.62,13,2025-11-11,2.1,Diana
1945,Client 944,client944@example.com,Product_D,,175.33,31,2025-11-11,22.4,Carlos
1946,Client 945,,Product_D,North,138.41,13,2025-11-12,10.1,Ethan
1947,Client 946,client946@example.com,Product_C,South,18.14,41,2025-11-12,10.5,Diana
1948,Client 947,client947@example.com,Product_D,North,161.2,18,2025-11-12,3.6,Ethan
1949,Client 948,client948@example.com,Product_A,North,591.31,37,2025-11-13,4.4,Ethan
1950,Client 949,client949@example.com,Product_A,West,277.59,43,2025-11-13,5.6,Bob
1951,Client 950,client950@example.com,Product_C,West,363.74,34,2025-11-13,9.8,Bob
1952,Client 951,client951@example.com,Product_B,North,1246.24,17,2025-11-14,26.8,Alice
1953,Client 952,,Product_B,East,60.91,21,2025-11-14,11.0,Bob
1954,Client 953,client953@example.com,Product_D,West,36.95,36,2025-11-14,21.7,Diana
1955,Client 954,client954@example.com,Product_B,West,955.04,40,2025-11-15,2.5,Ethan
1956,Client 955,client955@example.com,Product_B,South,745.51,19,2025-11-15,17.7,Alice
1957,Client 956,client956@example.com,Product_B,West,153.08,12,2025-11-15,14.5,Bob
1958,Client 957,client957@example.com,Product_B,South,195.95,28,2025-11-16,29.3,Carlos
1959,Client 958,client958@example.com,Product_B,East,185.73,11,2025-11-16,25.4,Alice
1960,Client 959,,Product_B,,521.79,48,2025-11-16,13.6,Diana
1961,,client960@example.com,Product_B,North,31.58,37,2025-11-17,23.3,Ethan
1962,Client 961,client961@example.com,Product_D,North,336.09,28,2025-11-17,5.8,Diana
1963,Client 962,client962@example.com,Product_A,South,71.86,35,2025-11-17,16.9,Diana
1964,Client 963,client963@example.com,Product_B,North,856.67,44,2025-11-18,2.2,Carlos
1965,Client 964,client964@example.com,Product_A,North,239.55,15,2025-11-18,10.4,Carlos
1966,Client 965,client965@example.com,Product_C,East,374.94,16,2025-11-18,6.8,Ethan
1967,Client 966,,Product_A,South,14.88,45,2025-11-19,21.6,Bob
1968,Client 967,client967@example.com,Product_C,South,30.02,7,2025-11-19,14.7,Diana
1969,Client 968,client968@example.com,Product_D,South,562.05,47,2025-11-19,22.5,Bob
1970,Client 969,client969@example.com,Product_A,North,727.87,3,2025-11-20,15.5,Ethan
1971,Client 970,client970@example.com,Product_C,South,619.0,31,2025-11-20,2.6,Diana
1972,Client 971,client971@example.com,Product_A,East,667.84,12,2025-11-20,22.1,Bob
1973,Client 972,client972@example.com,Product_D,North,55.25,8,2025-11-21,25.0,Diana
1974,Client 973,,Product_A,,591.19,25,2025-11-21,27.1,Carlos
1975,Client 974,client974@example.com,Product_C,South,100.29,44,2025-11-21,17.2,Carlos
1976,Client 975,client975@example.com,Product_B,,51.58,35,2025-11-22,22.6,Alice
1977,Client 976,client976@example.com,Product_B,North,707.68,12,2025-11-22,22.6,Ethan
1978,Client 977,client977@example.com,Product_B,West,1100.95,21,2025-11-22,4.7,Bob
1979,Client 978,client978@example.com,Product_D,East,630.64,26,2025-11-23,4.9,Diana
1980,Client 979,client979@example.com,Product_B,West,818.85,2,2025-11-23,2.1,Alice
1981,,,Product_D,East,2360.19,14,2025-11-23,9.6,Ethan
1982,Client 981,client981@example.com,Product_B,,72.37,46,2025-11-24,14.2,Ethan
1983,Client 982,client982@example.com,Product_D,East,1678.39,4,2025-11-24,29.9,Ethan
1984,Client 983,client983@example.com,Product_D,West,459.64,17,2025-11-24,12.9,Bob
1985,Client 984,client984@example.com,Product_A,West,839.0,47,2025-11-25,21.8,Carlos
1986,Client 985,client985@example.com,Product_B,East,525.15,48,2025-11-25,20.8,Alice
